ROOT	WORD	SEGMENTATION	ANALYSIS	FREQ
diz	dizimiz	diz-imiz	N-PSS1P	2
dizi	dizisi	dizi-si	N-PSS3S	235
dizin	dizinden	dizin-den	N-ABL	11
dizi	dizilerden	dizi-ler-den	N-PL-ABL	4
diş	dişlerimizi	diş-ler-imiz-i	N-PL-PSS1P-ACC	2
diş	dişlerinizin	diş-ler-iniz-in	N-PL-PSS2P-GEN	7
dişi	dişi	dişi	N	214
diş	dişin	diş-in	N-GEN	27
diş	dişlerin	diş-ler-in	N-PL-GEN	83
diş	dişten	diş-ten	N-ABL	6
diş	dişlerinin	diş-ler-i-nin	N-PL-PSS3S-GEN	19
diş	dişlerinizi	diş-ler-iniz-i	N-PL-PSS2P-ACC	6
diş	dişler	diş-ler	N-PL	115
diş	dişleri	diş-ler-i	N-PL-PSS3S	80
diş	dişinizi	diş-iniz-i	N-PSS2P-ACC	2
diş	diş	diş	N	1202
diş	dişlerinize	diş-ler-iniz-e	N-PL-PSS2P-DAT	2
diş	dişlere	diş-ler-e	N-PL-DAT	25
dişi	dişinin	dişi-nin	N-GEN	18
diş	dişlerimiz	diş-ler-imiz	N-PL-PSS1P	3
diş	dişlerde	diş-ler-de	N-PL-LOC	29
diş	dişe	diş-e	N-DAT	21
diş	dişlerden	diş-ler-den	N-PL-ABL	4
dişçi	dişçiler	dişçi-ler	N-PL	15
dişçi	dişçinin	dişçi-nin	N-GEN	1
dişçi	dişçiye	dişçi-ye	N-DAT	5
dişçi	dişçilerin	dişçi-ler-in	N-PL-GEN	1
dişçi	dişçide	dişçi-de	N-LOC	2
dişçi	dişçi	dişçi	N	20
doktor	doktorunuza	doktor-unuz-a	N-PSS2P-DAT	82
doktor	doktorun	doktor-un	N-GEN	126
doktor	doktorlarının	doktor-lar-ı-nın	N-PL-PSS3S-GEN	8
doktor	doktor	doktor	N	854
doktor	doktorum	doktor-um	N-PSS1S	20
doktor	doktorlara	doktor-lar-a	N-PL-DAT	26
doktor	doktorunun	doktor-un-un	N-PSS2S-GEN	13
doktor	doktora	doktor-a	N-DAT	1811
doktor	doktorumuz	doktor-umuz	N-PSS1P	6
doktor	doktorlarımıza	doktor-lar-ımız-a	N-PL-PSS1P-DAT	8
doktor	doktorlar	doktor-lar	N-PL	194
doktor	doktoru	doktor-u	N-PSS3S	170
doktor	doktordan	doktor-dan	N-ABL	15
doktor	doktorumuza	doktor-umuz-a	N-PSS1P-DAT	1
doktor	doktorunuzun	doktor-unuz-un	N-PSS2P-GEN	35
doktor	doktorları	doktor-lar-ı	N-PL-PSS3S	44
doktor	doktorda	doktor-da	N-LOC	2
doktor	doktorlarımızdan	doktor-lar-ımız-dan	N-PL-PSS1P-ABL	1
doktor	doktorumuzu	doktor-umuz-u	N-PSS1P-ACC	2
doktor	doktorunuzdan	doktor-unuz-dan	N-PSS2P-ABL	7
doktor	doktorlarımızı	doktor-lar-ımız-ı	N-PL-PSS1P-ACC	2
doktor	doktorların	doktor-lar-ın	N-PL-GEN	101
doktor	doktorlarda	doktor-lar-da	N-PL-LOC	3
doktor	doktorumuzun	doktor-umuz-un	N-PSS1P-GEN	3
doktor	doktorunuzu	doktor-unuz-u	N-PSS2P-ACC	12
doktor	doktorlarımız	doktor-lar-ımız	N-PL-PSS1P	19
doktor	doktorlarımızın	doktor-lar-ımız-ın	N-PL-PSS1P-GEN	6
doktor	doktorunuz	doktor-unuz	N-PSS2P	117
doktor	doktorlardan	doktor-lar-dan	N-PL-ABL	15
doktrin	doktrini	doktrin-i	N-PSS3S	25
doktrin	doktrinin	doktrin-in	N-GEN	7
doktrin	doktrinlerin	doktrin-ler-in	N-PL-GEN	4
doktrin	doktrinler	doktrin-ler	N-PL	15
doktrin	doktrinleri	doktrin-ler-i	N-PL-ACC	1
doktrin	doktrinde	doktrin-de	N-LOC	11
doktrin	doktrin	doktrin	N	19
doktrin	doktrininin	doktrin-i-nin	N-PSS3S-GEN	7
doktrin	doktrine	doktrin-e	N-DAT	1
dolap	dolapların	dolap-lar-ın	N-PL-GEN	11
dolap	dolaptan	dolap-tan	N-ABL	4
dolap	dolaplarının	dolap-lar-ı-nın	N-PL-PSS3S-GEN	3
dolap	dolaplarınızı	dolap-lar-ınız-ı	N-PL-PSS2P-ACC	1
dolap	dolaplar	dolap-lar	N-PL	33
dolap	dolapları	dolap-lar-ı	N-PL-PSS3S	34
dolap	dolapta	dolap-ta	N-LOC	16
dolap	dolap	dolap	N	124
dolap	dolaplara	dolap-lar-a	N-PL-DAT	13
dolap	dolaplarımız	dolap-lar-ımız	N-PL-PSS1P	1
dolap	dolaplarda	dolap-lar-da	N-PL-LOC	19
dolap	dolaplardan	dolap-lar-dan	N-PL-ABL	5
dolmuş	dolmuşun	dolmuş-un	N-GEN	2
dolmuş	dolmuşlarının	dolmuş-lar-ı-nın	N-PL-PSS3S-GEN	1
dolmuş	dolmuş	dolmuş	N	74
dolmuş	dolmuşum	dolmuş-um	N-PSS1S	1
dolmuş	dolmuşlara	dolmuş-lar-a	N-PL-DAT	2
dolmuş	dolmuşa	dolmuş-a	N-DAT	6
dolmuş	dolmuşlar	dolmuş-lar	N-PL	5
dolmuş	dolmuşu	dolmuş-u	N-PSS3S	1
dolmuş	dolmuştan	dolmuş-tan	N-ABL	2
dolmuş	dolmuşları	dolmuş-lar-ı	N-PL-PSS3S	5
dolmuş	dolmuşta	dolmuş-ta	N-LOC	2
dolmuş	dolmuşlarda	dolmuş-lar-da	N-PL-LOC	1
domates	domatesi	domates-i	N-PSS3S	12
domates	domatesin	domates-in	N-GEN	5
domates	domateslerin	domates-ler-in	N-PL-GEN	6
domates	domatesten	domates-ten	N-ABL	1
domates	domatesler	domates-ler	N-PL	17
domates	domatesleri	domates-ler-i	N-PL-PSS3S	27
domates	domates	domates	N	189
domates	domateslere	domates-ler-e	N-PL-DAT	1
domates	domateslerde	domates-ler-de	N-PL-LOC	2
domates	domatese	domates-e	N-DAT	4
domates	domateslerden	domates-ler-den	N-PL-ABL	1
donatım	donatımı	donatım-ı	N-PSS3S	5
donatım	donatımın	donatım-ın	N-GEN	7
donatım	donatımların	donatım-lar-ın	N-PL-GEN	2
donatım	donatımlarının	donatım-lar-ı-nın	N-PL-PSS3S-GEN	1
donatım	donatımları	donatım-lar-ı	N-PL-PSS3S	4
donatım	donatım	donatım	N	38
donatım	donatımının	donatım-ı-nın	N-PSS3S-GEN	1
donatım	donatıma	donatım-a	N-DAT	4
dondurma	dondurmayı	dondurma-yı	N-ACC	5
dondurma	dondurmaların	dondurma-lar-ın	N-PL-GEN	4
dondurma	dondurmadan	dondurma-dan	N-ABL	3
dondurma	dondurmalarının	dondurma-lar-ı-nın	N-PL-PSS3S-GEN	1
dondurma	dondurmalarınızı	dondurma-lar-ınız-ı	N-PL-PSS2P-ACC	1
dondurma	dondurmalar	dondurma-lar	N-PL	3
dondurma	dondurmaları	dondurma-lar-ı	N-PL-PSS3S	2
dondurma	dondurmada	dondurma-da	N-LOC	1
dondurma	dondurma	dondurma	N	185
dondurma	dondurmasının	dondurma-sı-nın	N-PSS3S-GEN	1
dondurma	dondurmanın	dondurma-nın	N-GEN	16
dondurma	dondurmalarımız	dondurma-lar-ımız	N-PL-PSS1P	1
dondurma	dondurmalarda	dondurma-lar-da	N-PL-LOC	4
dondurma	dondurmaya	dondurma-ya	N-DAT	3
dondurma	dondurması	dondurma-sı	N-PSS3S	7
dondurma	dondurmalardan	dondurma-lar-dan	N-PL-ABL	1
doğa	doğalar	doğa-lar	N-PL	1
doğa	doğanın	doğa-nın	N-GEN	234
doğa	doğaya	doğa-ya	N-DAT	188
doğa	doğayı	doğa-yı	N-ACC	110
doğa	doğaları	doğa-lar-ı	N-PL-PSS3S	7
doğa	doğadan	doğa-dan	N-ABL	40
doğa	doğada	doğa-da	N-LOC	207
doğa	doğa	doğa	N	893
doğu	doğu	doğu	N	1994
doğu	doğulara	doğu-lar-a	N-PL-DAT	2
doğu	doğuya	doğu-ya	N-DAT	118
doğu	doğuyu	doğu-yu	N-ACC	12
doğu	doğudan	doğu-dan	N-ABL	73
doğu	doğuda	doğu-da	N-LOC	171
doğu	doğunun	doğu-nun	N-GEN	41
doğu	doğusu	doğu-su	N-PSS3S	42
doğu	doğumuzda	doğu-muz-da	N-PSS1P-LOC	2
dua	dualar	dua-lar	N-PL	49
dua	dualara	dua-lar-a	N-PL-DAT	2
dua	dualardan	dua-lar-dan	N-PL-ABL	5
dua	duanın	dua-nın	N-GEN	8
dua	duaya	dua-ya	N-DAT	9
dua	duayı	dua-yı	N-ACC	6
dua	duaların	dua-lar-ın	N-PL-GEN	7
dua	duadan	dua-dan	N-ABL	6
dua	dualarda	dua-lar-da	N-PL-LOC	5
dua	duada	dua-da	N-LOC	4
dua	dua	dua	N	205
dublör	dublör	dublör	N	4
dudak	dudaklarımızı	dudak-lar-ımız-ı	N-PL-PSS1P-ACC	3
dudak	dudaklarınızın	dudak-lar-ınız-ın	N-PL-PSS2P-GEN	1
dudak	dudakların	dudak-lar-ın	N-PL-GEN	9
dudak	dudaktan	dudak-tan	N-ABL	7
dudak	dudaklarının	dudak-lar-ı-nın	N-PL-PSS3S-GEN	5
dudak	dudaklarınızı	dudak-lar-ınız-ı	N-PL-PSS2P-ACC	1
dudak	dudaklarımızda	dudak-lar-ımız-da	N-PL-PSS1P-LOC	4
dudak	dudaklar	dudak-lar	N-PL	30
dudak	dudakları	dudak-lar-ı	N-PL-PSS3S	21
dudak	dudakta	dudak-ta	N-LOC	7
dudak	dudak	dudak	N	97
dudak	dudaklarınızda	dudak-lar-ınız-da	N-PL-PSS2P-LOC	4
dudak	dudaklarınıza	dudak-lar-ınız-a	N-PL-PSS2P-DAT	1
dudak	dudaklara	dudak-lar-a	N-PL-DAT	6
dudak	dudaklarımız	dudak-lar-ımız	N-PL-PSS1P	1
dudak	dudaklarda	dudak-lar-da	N-PL-LOC	17
dudak	dudaklarınızdan	dudak-lar-ınız-dan	N-PL-PSS2P-ABL	1
dudak	dudaklarımıza	dudak-lar-ımız-a	N-PL-PSS1P-DAT	1
dudak	dudaklardan	dudak-lar-dan	N-PL-ABL	4
dul	dulun	dul-un	N-GEN	1
dul	dullar	dul-lar	N-PL	6
dul	dulu	dul-u	N-PSS3S	1
dulda	dulda	dulda	N	4
duman	dumanın	duman-ın	N-GEN	78
duman	dumanlarının	duman-lar-ı-nın	N-PL-PSS3S-GEN	2
duman	duman	duman	N	283
duman	dumanlara	duman-lar-a	N-PL-DAT	1
duman	dumanının	duman-ı-nın	N-PSS3S-GEN	30
duman	dumana	duman-a	N-DAT	26
duman	dumanımız	duman-ımız	N-PSS1P	1
duman	dumanlar	duman-lar	N-PL	19
duman	dumanı	duman-ı	N-ACC	96
duman	dumanları	duman-lar-ı	N-PL-PSS3S	6
duman	dumanların	duman-lar-ın	N-PL-PSS2S	6
duman	dumanlardan	duman-lar-dan	N-PL-ABL	1
durak	duraklarının	durak-lar-ı-nın	N-PL-PSS3S-GEN	6
durak	durak	durak	N	106
durak	duraklara	durak-lar-a	N-PL-DAT	4
durak	duraklar	durak-lar	N-PL	15
durak	duraktan	durak-tan	N-ABL	1
durak	durakları	durak-lar-ı	N-PL-PSS3S	17
durak	durakta	durak-ta	N-LOC	17
durak	durakların	durak-lar-ın	N-PL-GEN	8
durak	duraklarda	durak-lar-da	N-PL-LOC	5
durak	duraklardan	durak-lar-dan	N-PL-ABL	1
durum	durumumuzda	durum-umuz-da	N-PSS1P-LOC	2
durum	durumlarımızı	durum-lar-ımız-ı	N-PL-PSS1P-ACC	1
durum	durumu	durum-u	N-PSS3S	3356
durum	durumun	durum-un	N-GEN	702
durum	durumların	durum-lar-ın	N-PL-GEN	102
durum	durumdan	durum-dan	N-ABL	253
durum	durumlarının	durum-lar-ı-nın	N-PL-PSS3S-GEN	107
durum	durumumuza	durum-umuz-a	N-PSS1P-DAT	9
durum	durumlar	durum-lar	N-PL	499
durum	durumları	durum-lar-ı	N-PL-PSS3S	502
durum	durumunuzun	durum-unuz-un	N-PSS2P-GEN	13
durum	durumumuzun	durum-umuz-un	N-PSS1P-GEN	6
durum	durumunuzu	durum-unuz-u	N-PSS2P-ACC	25
durum	durumda	durum-da	N-LOC	4197
durum	durum	durum	N	4551
durum	durumlara	durum-lar-a	N-PL-DAT	136
durum	durumunun	durum-u-nun	N-PSS3S-GEN	291
durum	durumunuzdan	durum-unuz-dan	N-PSS2P-ABL	5
durum	durumlarda	durum-lar-da	N-PL-LOC	1937
durum	durumunuz	durum-unuz	N-PSS2P	32
durum	durumumuzdan	durum-umuz-dan	N-PSS1P-ABL	3
durum	durumunuza	durum-unuz-a	N-PSS2P-DAT	16
durum	durumunuzda	durum-unuz-da	N-PSS2P-LOC	4
durum	duruma	durum-a	N-DAT	1359
durum	durumumuzu	durum-umuz-u	N-PSS1P-ACC	16
durum	durumumuz	durum-umuz	N-PSS1P	26
durum	durumlardan	durum-lar-dan	N-PL-ABL	46
dut	dutlar	dut-lar	N-PL	1
dut	dutu	dut-u	N-PSS3S	1
dut	dutları	dut-lar-ı	N-PL-PSS3S	1
dut	duttan	dut-tan	N-ABL	2
dut	dutta	dut-ta	N-LOC	1
dut	dut	dut	N	41
duvar	duvarlarınızın	duvar-lar-ınız-ın	N-PL-PSS2P-GEN	1
duvar	duvarı	duvar-ı	N-PSS3S	216
duvar	duvarın	duvar-ın	N-GEN	65
duvar	duvarların	duvar-lar-ın	N-PL-GEN	67
duvar	duvardan	duvar-dan	N-ABL	60
duvar	duvarlarının	duvar-lar-ı-nın	N-PL-PSS3S-GEN	51
duvar	duvarlar	duvar-lar	N-PL	144
duvar	duvarları	duvar-lar-ı	N-PL-PSS3S	168
duvar	duvarda	duvar-da	N-LOC	53
duvar	duvar	duvar	N	691
duvar	duvarlarınıza	duvar-lar-ınız-a	N-PL-PSS2P-DAT	1
duvar	duvarlara	duvar-lar-a	N-PL-DAT	62
duvar	duvarının	duvar-ı-nın	N-PSS3S-GEN	60
duvar	duvarlarda	duvar-lar-da	N-PL-LOC	39
duvar	duvarınız	duvar-ınız	N-PSS2P	2
duvar	duvarınıza	duvar-ınız-a	N-PSS2P-DAT	2
duvar	duvarınızda	duvar-ınız-da	N-PSS2P-LOC	3
duvar	duvara	duvar-a	N-DAT	220
duvar	duvarlardan	duvar-lar-dan	N-PL-ABL	14
duyu	duyu	duyu	N	232
duy	duyun	duy-un	N-GEN	14
duy	duyumuza	duy-umuz-a	N-PSS1P-DAT	1
duy	duylar	duy-lar	N-PL	2
duy	duy	duy	N	17
duyu	duyunun	duyu-nun	N-GEN	9
duy	duyumuz	duy-umuz	N-PSS1P	5
duyu	duyularımızı	duyu-lar-ımız-ı	N-PL-PSS1P-ACC	2
duyu	duyularımızın	duyu-lar-ımız-ın	N-PL-PSS1P-GEN	1
duyu	duyuyu	duyu-yu	N-ACC	5
duyu	duyuların	duyu-lar-ın	N-PL-GEN	8
duyu	duyudan	duyu-dan	N-ABL	1
duyu	duyularının	duyu-ları-nın	N-PSS3P-GEN	3
duyu	duyularınızı	duyu-lar-ınız-ı	N-PL-PSS2P-ACC	1
duyu	duyular	duyu-lar	N-PL	11
duyu	duyuları	duyu-lar-ı	N-PL-PSS3S	33
duyu	duyularımızdan	duyu-lar-ımız-dan	N-PL-PSS1P-ABL	1
duyu	duyusunun	duyu-su-nun	N-PSS3S-GEN	18
duyu	duyularımız	duyu-lar-ımız	N-PL-PSS1P	1
duyu	duyularda	duyu-lar-da	N-PL-LOC	3
duyu	duyuya	duyu-ya	N-DAT	1
duyu	duyularımıza	duyu-lar-ımız-a	N-PL-PSS1P-DAT	3
duyu	duyusu	duyu-su	N-PSS3S	47
duyu	duyulardan	duyu-lar-dan	N-PL-ABL	4
dönem	dönemimizde	dönem-imiz-de	N-PSS1P-LOC	14
dönem	dönemi	dönem-i	N-PSS3S	1615
dönem	dönemin	dönem-in	N-GEN	626
dönem	dönemlerin	dönem-ler-in	N-PL-GEN	47
dönem	dönemden	dönem-den	N-ABL	166
dönem	dönemlerinin	dönem-ler-i-nin	N-PL-PSS3S-GEN	40
dönem	dönemlerimizde	dönem-ler-imiz-de	N-PL-PSS1P-LOC	1
dönem	dönemimize	dönem-imiz-e	N-PSS1P-DAT	3
dönem	dönemler	dönem-ler	N-PL	222
dönem	dönemleri	dönem-ler-i	N-PL-PSS3S	177
dönem	dönemimizin	dönem-imiz-in	N-PSS1P-GEN	7
dönem	dönemde	dönem-de	N-LOC	2835
dönem	dönem	dönem	N	2784
dönem	dönemlere	dönem-ler-e	N-PL-DAT	90
dönem	döneminin	dönem-i-nin	N-PSS3S-GEN	264
dönem	döneminizden	dönem-iniz-den	N-PSS2P-ABL	2
dönem	dönemlerimiz	dönem-ler-imiz	N-PL-PSS1P	2
dönem	dönemlerde	dönem-ler-de	N-PL-LOC	656
dönem	döneminiz	dönem-iniz	N-PSS2P	1
dönem	döneminize	dönem-iniz-e	N-PSS2P-DAT	1
dönem	döneminizde	dönem-iniz-de	N-PSS2P-LOC	3
dönem	döneme	dönem-e	N-DAT	367
dönem	dönemimiz	dönem-imiz	N-PSS1P	15
dönem	dönemlerden	dönem-ler-den	N-PL-ABL	58
dörtgen	dörtgenler	dörtgen-ler	N-PL	1
dörtgen	dörtgenin	dörtgen-in	N-GEN	3
dörtgen	dörtgenleri	dörtgen-ler-i	N-PL-PSS3S	1
dörtgen	dörtgenden	dörtgen-den	N-ABL	1
dörtgen	dörtgen	dörtgen	N	23
dövme	dövmeyi	dövme-yi	N-ACC	1
dövme	dövmeler	dövme-ler	N-PL	2
dövme	dövmesinin	dövme-si-nin	N-PSS3S-GEN	1
dövme	dövmenin	dövme-nin	N-GEN	2
dövme	dövmesi	dövme-si	N-PSS3S	2
dövüş	dövüşü	dövüş-ü	N-PSS3S	3
dövüş	dövüşün	dövüş-ün	N-GEN	2
dövüş	dövüşten	dövüş-ten	N-ABL	1
dövüş	dövüşler	dövüş-ler	N-PL	2
dövüş	dövüşleri	dövüş-ler-i	N-PL-PSS3S	1
dövüş	dövüşte	dövüş-te	N-LOC	5
dövüş	dövüşe	dövüş-e	N-DAT	1
düdük	düdükleri	düdük-ler-i	N-PL-PSS3S	1
düdük	düdük	düdük	N	28
dük	dük	dük	N	9
dük	dükler	dük-ler	N-PL	1
dük	dükü	dük-ü	N-PSS3S	3
düldül	düldül	düldül	N	5
dülger	dülgerler	dülger-ler	N-PL	3
dülger	dülger	dülger	N	18
dünya	dünyalar	dünya-lar	N-PL	33
dünya	dünyalara	dünya-lar-a	N-PL-DAT	12
dünya	dünyalardan	dünya-lar-dan	N-PL-ABL	3
dünya	dünyanın	dünya-nın	N-GEN	2712
dünya	dünyaya	dünya-ya	N-DAT	1090
dünya	dünyayı	dünya-yı	N-ACC	441
dünya	dünyaların	dünya-lar-ın	N-PL-GEN	7
dünya	dünyaları	dünya-lar-ı	N-PL-PSS3S	14
dünya	dünyadan	dünya-dan	N-ABL	155
dünya	dünyalarda	dünya-lar-da	N-PL-LOC	5
dünya	dünyada	dünya-da	N-LOC	2698
dünya	dünya	dünya	N	7323
dünür	dünürler	dünür-ler	N-PL	2
dünür	dünür	dünür	N	8
dünür	dünürlere	dünür-ler-e	N-PL-DAT	1
dürbün	dürbünü	dürbün-ü	N-PSS3S	9
dürbün	dürbünün	dürbün-ün	N-GEN	12
dürbün	dürbünlerin	dürbün-ler-in	N-PL-GEN	2
dürbün	dürbünler	dürbün-ler	N-PL	9
dürbün	dürbünleri	dürbün-ler-i	N-PL-ACC	3
dürbün	dürbünde	dürbün-de	N-LOC	1
dürbün	dürbün	dürbün	N	20
dürbün	dürbünlerde	dürbün-ler-de	N-PL-LOC	2
dürbün	dürbüne	dürbün-e	N-DAT	3
dürbün	dürbünümüz	dürbün-ümüz	N-PSS1P	1
dürüm	dürümü	dürüm-ü	N-PSS3S	1
dürüm	dürüm	dürüm	N	4
düzine	düzineden	düzine-den	N-ABL	2
düzine	düzine	düzine	N	18
düzine	düzineye	düzine-ye	N-DAT	1
düğme	düğmeler	düğme-ler	N-PL	25
düğme	düğmelere	düğme-ler-e	N-PL-DAT	7
düğme	düğmelerden	düğme-ler-den	N-PL-ABL	3
düğme	düğmenin	düğme-nin	N-GEN	9
düğme	düğmeye	düğme-ye	N-DAT	95
düğme	düğmeyi	düğme-yi	N-ACC	11
düğme	düğmeleri	düğme-ler-i	N-PL-PSS3S	45
düğme	düğmeden	düğme-den	N-ABL	5
düğme	düğmede	düğme-de	N-LOC	1
düğme	düğme	düğme	N	70
düğün	düğünü	düğün-ü	N-PSS3S	30
düğü	düğünün	düğü-nün	N-GEN	16
düğün	düğünlerin	düğün-ler-in	N-PL-GEN	5
düğün	düğünden	düğün-den	N-ABL	18
düğün	düğünlerinin	düğün-ler-i-nin	N-PL-PSS3S-GEN	2
düğün	düğünler	düğün-ler	N-PL	18
düğün	düğünleri	düğün-ler-i	N-PL-PSS3S	16
düğün	düğünde	düğün-de	N-LOC	14
düğün	düğün	düğün	N	262
düğün	düğünlere	düğün-ler-e	N-PL-DAT	7
düğün	düğünlerimiz	düğün-ler-imiz	N-PL-PSS1P	1
düğün	düğünlerde	düğün-ler-de	N-PL-LOC	37
düğün	düğüne	düğün-e	N-DAT	26
düğün	düğünümüz	düğün-ümüz	N-PSS1P	1
düğün	düğünlerden	düğün-ler-den	N-PL-ABL	2
düşes	düşesin	düşes-in	N-GEN	1
düşes	düşes	düşes	N	1
düşman	düşmanlarınızın	düşman-lar-ınız-ın	N-PL-PSS2P-GEN	1
düşman	düşmanın	düşman-ın	N-GEN	115
düşman	düşmanlarının	düşman-lar-ı-nın	N-PL-PSS3S-GEN	24
düşman	düşman	düşman	N	545
düşman	düşmanım	düşman-ım	N-PSS1S	3
düşman	düşmanlara	düşman-lar-a	N-PL-DAT	15
düşman	düşmanının	düşman-ı-nın	N-PSS3S-GEN	4
düşman	düşmana	düşman-a	N-DAT	79
düşman	düşmanımız	düşman-ımız	N-PSS1P	15
düşman	düşmanlar	düşman-lar	N-PL	34
düşman	düşmanlarınız	düşman-lar-ınız	N-PL-PSS2P	5
düşman	düşmanı	düşman-ı	N-PSS3S	157
düşman	düşmandan	düşman-dan	N-ABL	19
düşman	düşmanınızın	düşman-ınız-ın	N-PSS2P-GEN	1
düşman	düşmanları	düşman-lar-ı	N-PL-PSS3S	46
düşman	düşmanların	düşman-lar-ın	N-PL-GEN	31
düşman	düşmanımızın	düşman-ımız-ın	N-PSS1P-GEN	3
düşman	düşmanlarımızın	düşman-lar-ımız-ın	N-PL-PSS1P-GEN	5
düşman	düşmanlardan	düşman-lar-dan	N-PL-ABL	8
dış	dışımızda	dış-ımız-da	N-PSS1P-LOC	26
dış	dışı	dış-ı	N-PSS3S	1805
dış	dışın	dış-ın	N-GEN	1
dış	dıştan	dış-tan	N-ABL	85
dış	dışlar	dış-lar	N-PL	8
dış	dışta	dış-ta	N-LOC	51
dış	dış	dış	N	4236
dış	dışınızdan	dış-ınız-dan	N-PSS2P-ABL	1
dış	dışımızdan	dış-ımız-dan	N-PSS1P-ABL	1
dış	dışınıza	dış-ınız-a	N-PSS2P-DAT	2
dış	dışınızda	dış-ınız-da	N-PSS2P-LOC	2
dış	dışa	dış-a	N-DAT	291
dış	dışımız	dış-ımız	N-PSS1P	1
dışkı	dışkıyı	dışkı-yı	N-ACC	3
dışkı	dışkıların	dışkı-lar-ın	N-PL-GEN	2
dışkı	dışkıdan	dışkı-dan	N-ABL	1
dışkı	dışkılar	dışkı-lar	N-PL	2
dışkı	dışkıları	dışkı-lar-ı	N-PL-PSS3S	11
dışkı	dışkınızın	dışkı-nız-ın	N-PSS2P-GEN	1
dışkı	dışkıda	dışkı-da	N-LOC	15
dışkı	dışkı	dışkı	N	46
dışkı	dışkısının	dışkı-sı-nın	N-PSS3S-GEN	1
dışkı	dışkının	dışkı-nın	N-GEN	11
dışkı	dışkıya	dışkı-ya	N-DAT	1
dışkı	dışkısı	dışkı-sı	N-PSS3S	15
ebe	ebelerinin	ebe-ler-i-nin	N-PL-PSS3S-GEN	8
ebe	ebe	ebe	N	225
ebe	ebelere	ebe-ler-e	N-PL-DAT	3
ebe	ebeye	ebe-ye	N-DAT	17
ebe	ebeyi	ebe-yi	N-ACC	2
ebe	ebeden	ebe-den	N-ABL	2
ebe	ebeleri	ebe-ler-i	N-PL-PSS3S	10
ebe	ebede	ebe-de	N-LOC	3
ebe	ebenin	ebe-nin	N-GEN	17
ebe	ebelerin	ebe-ler-in	N-PL-GEN	18
ebe	ebesi	ebe-si	N-PSS3S	13
ebe	ebelerimizin	ebe-ler-imiz-in	N-PL-PSS1P-GEN	1
ebe	ebelerden	ebe-ler-den	N-PL-ABL	6
ebediyet	ebediyeti	ebediyet-i	N-PSS3S	1
ebediyet	ebediyetler	ebediyet-ler	N-PL	1
ebediyet	ebediyetleri	ebediyet-ler-i	N-PL-PSS3S	1
ebediyet	ebediyet	ebediyet	N	8
ebediyet	ebediyete	ebediyet-e	N-DAT	32
ece	ecelerinin	ece-ler-i-nin	N-PL-PSS3S-GEN	1
ece	ece	ece	N	84
ecel	ecelin	ecel-in	N-GEN	2
ecel	ecel	ecel	N	16
ecel	eceliniz	ecel-iniz	N-PSS2P	1
ecel	ecele	ecel-e	N-DAT	8
ecel	ecellerden	ecel-ler-den	N-PL-ABL	1
edat	edatlar	edat-lar	N-PL	7
edat	edatın	edat-ın	N-GEN	1
edat	edata	edat-a	N-DAT	1
edat	edatı	edat-ı	N-PSS3S	8
edat	edatların	edat-lar-ın	N-PL-GEN	5
edat	edatları	edat-lar-ı	N-PL-PSS3S	2
edat	edat	edat	N	10
edebiyat	edebiyatımızda	edebiyat-ımız-da	N-PSS1P-LOC	19
edebiyat	edebiyatı	edebiyat-ı	N-PSS3S	539
edebiyat	edebiyatın	edebiyat-ın	N-GEN	34
edebiyat	edebiyatların	edebiyat-lar-ın	N-PL-GEN	2
edebiyat	edebiyattan	edebiyat-tan	N-ABL	11
edebiyat	edebiyatlarının	edebiyat-lar-ı-nın	N-PL-PSS3S-GEN	2
edebiyat	edebiyatımıza	edebiyat-ımız-a	N-PSS1P-DAT	9
edebiyat	edebiyatları	edebiyat-lar-ı	N-PL-ACC	15
edebiyat	edebiyatımızın	edebiyat-ımız-ın	N-PSS1P-GEN	20
edebiyat	edebiyatta	edebiyat-ta	N-LOC	41
edebiyat	edebiyat	edebiyat	N	1144
edebiyat	edebiyatının	edebiyat-ı-nın	N-PSS3S-GEN	109
edebiyat	edebiyatınız	edebiyat-ınız	N-PSS2P	1
edebiyat	edebiyatımızdan	edebiyat-ımız-dan	N-PSS1P-ABL	1
edebiyat	edebiyata	edebiyat-a	N-DAT	64
edebiyat	edebiyatımızı	edebiyat-ımız-ı	N-PSS1P-ACC	3
edebiyat	edebiyatımız	edebiyat-ımız	N-PSS1P	3
edebiyat	edebiyatlardan	edebiyat-lar-dan	N-PL-ABL	1
efe	efen	efe-n	N-PSS2S	12
efe	efe	efe	N	70
efe	efeler	efe-ler	N-PL	6
efe	efeleri	efe-ler-i	N-PL-PSS3S	1
efe	efelerin	efe-ler-in	N-PL-GEN	1
efe	efesi	efe-si	N-PSS3S	2
efsun	efsunu	efsun-u	N-PSS3S	1
efsun	efsun	efsun	N	1
egoizm	egoizme	egoizm-e	N-DAT	2
egoizm	egoizmi	egoizm-i	N-PSS3S	1
ehemmiyet	ehemmiyeti	ehemmiyet-i	N-PSS3S	26
ehemmiyet	ehemmiyetleri	ehemmiyet-ler-i	N-PL-PSS3S	1
ehemmiyet	ehemmiyette	ehemmiyet-te	N-LOC	1
ehemmiyet	ehemmiyet	ehemmiyet	N	45
ehemmiyet	ehemmiyete	ehemmiyet-e	N-DAT	4
